"LAMP5","MEIS2","KIRREL3","DCC","TNR","PAX6","GRIP1","GRIN2A","CHODL","SATB2","ROBO2","CNTN5","GRM8","ZMAT4","PLD5","CALB1","GALNTL6","ITGB8","HPSE2","NPY","DCN","DACH1","UNC5B","LAMA4","NOS1","GRID2","VIP","NRG1","TOX","L3MBTL4","CDH6","ID3","SLIT3","NPAS3","HS3ST2","NTNG2","TLL1","LUZP2","SULF1","ZNF804A","PRRX1","TSHZ2","RBFOX3","ROBO1","SLC24A2","HTR2A","SV2C","CACHD1","CUX2","SLC32A1","PALMD","ATRNL1","NKAIN2","PDZD2","GRM7","NLGN1","DLX1","TAFA1","CLSTN2","CA10","CACNA2D3","SMYD1","SNTB1","DCLK1","ASIC2","GRIN3A","PLCB1","CBLN2","RGS6","ETNPPL","TENM2","ANK1","COL11A1","SCUBE1","ZNF385D","LRRC4C","STXBP6","PDGFD","CSMD1","KAZN","CNTNAP5","RYR3","TMEM132D","SORCS3","THEMIS","RFX3","RGS12","TACR1","PRRT4","GRIP2","MOG","TH","NDNF","PRKG1","KIAA1217","HS6ST3","SORCS1","GRIK3","PDE4B","PEX5L","DGKG","ITGA8","ASTN2","CD74","LRRK1","EGFR","GPC5","CD22","KCNMB2","FOXP2","NFIA","EYA4","RBFOX1","SEMA6D","SOX6","ADAMTSL1","SLC14A1","FEZF2","GAD2","CTSS","NOSTRIN","LRP1B","FBXL7","DLC1","ADAMTS3","EBF1","CARTPT","PVALB","NXPH2","LHX6","KCNIP4","HCN1","SEMA3E","FGF12","progression","sample_id"
0.000293731864076108,0.0376109480857849,0.00085502426372841,0.000310593721223995,0.00734586687758565,0.0372489541769028,0.0016306561883539,0.000669682049192488,4.14530986745376e-05,0.0149864088743925,0.000339815189363435,0.000311713723931462,0.000229268945986405,0.000381763384211808,0.000856005470268428,0.000229120152653195,7.2115049988497e-05,0.0163244977593422,0.0106320856139064,0.000561746535822749,0.000251176301389933,0.000156104229972698,0.00558676477521658,0.0202450715005398,0.000411806511692703,0.000652839138638228,0.000213640087167732,0.000814416678622365,0.0153602547943592,0.00311106559820473,0.000458744529169053,0.00136862439103425,0.000924150866921991,0.0287047643214464,0.00176527095027268,0.0409796312451363,0.000207142933504656,0.00252875941805542,0.00101063516922295,0.000120971752039623,0.000753306783735752,0.000267946132225916,0.0074219610542059,0.00660399720072746,0.00305688777007163,0.000437071488704532,0.000337237375788391,0.0389403365552425,0.000155263565829955,0.000622146762907505,0.000384459475753829,0.00903488416224718,0.000572585442569107,0.000403422163799405,0.000335525022819638,0.000174776825588197,0.000460993876913562,0.00132845784537494,0.00255179242230952,0.000654134491924196,0.0147952530533075,0.000157430200488307,0.0136297093704343,0.000733451568521559,0.00150838401168585,0.000139537820359692,0.00763153238222003,0.000360707344952971,0.00034128304105252,0.054724533110857,0.0123084029182792,0.000335507589625195,0.0324774608016014,0.000335568969603628,0.000361984071787447,0.00180727348197252,0.0241332519799471,4.30382970080245e-05,0.000384583952836692,0.00665374426171184,0.000545440532732755,0.0574782900512218,0.00341207487508655,0.000292776589049026,0.000212629514862783,0.0285481885075569,0.025854816660285,0.000126940693007782,0.000388279760954902,0.000267359340796247,0.000703364377841353,0.000403257174184546,0.000560413871426135,0.0130610568448901,0.0011280927574262,0.00053864682558924,0.000760440190788358,0.000434177927672863,0.0262477044016123,0.0163806080818176,0.0327245816588402,0.000174090746440925,0.0325493738055229,0.0159517023712397,0.000310055969748646,0.0299626048654318,0.0427481681108475,0.000454486085800454,0.000403856625780463,0.00056339701404795,0.0244128964841366,0.000212486411328427,0.00254267943091691,0.0147961778566241,0.0174127705395222,7.28342929505743e-05,0.0432936362922192,0.0137935811653733,0.000154177265358157,0.000295450794510543,0.000408347463235259,0.0234183464199305,0.0195506662130356,0.000336814380716532,0.000231209400226362,7.32428306946531e-05,0.000229376586503349,0.000651133712381124,4.23195597250015e-05,0.000387228006729856,0.000123551741125993,0.000597127305809408,0.000158230497618206,0.0004557283828035,0.883304142967498,"sample_1009"
0.0136055573821068,0.0375703126192093,0.000436228176113218,0.000505968520883471,0.0049715400673449,0.0389247536659241,0.000306642294162884,0.0031335735693574,2.4265860702144e-05,0.0108424006029963,0.000555552367586643,0.004876758903265,0.000181869545485824,0.000364239065675065,0.00052843225421384,0.000151459593325853,0.000120067816169467,0.0175397433340549,0.000663869781419635,0.000181675466592424,0.000589943665545434,0.0080435061827302,0.0105547960847616,0.0159517489373684,0.000727170729078352,0.000574259553104639,4.92117942485493e-05,0.000480936956591904,0.0174710750579834,0.000557181192561984,0.000458504451671615,0.00273583410307765,0.000250591576332226,0.0319374464452267,0.000214188228710555,0.0341579653322697,0.000118311618280131,0.000373835937352851,0.000550868746358901,0.000231403435464017,0.00018463509331923,0.000165042452863418,0.00438721152022481,0.0097418213263154,0.000610779330600053,0.00139254541136324,0.000526253250427544,0.0370623618364334,0.00387824536301196,0.00104896211996675,0.000504650000948459,0.00614662049338222,0.00220654532313347,0.000195748449186794,0.000867679424118251,0.000213796316529624,0.00142570061143488,0.013620063662529,0.000308405404211953,0.000666379113681614,0.00767842447385192,3.56074197043199e-05,0.00360108562745154,0.000672953552566469,0.000270432996330783,0.000150199135532603,0.004803616553545,0.000610071525443345,0.00120418786536902,0.05196213722229,0.0180429667234421,0.000286897673504427,0.0113348625600338,0.000252699159318581,0.000267565279500559,0.0057730027474463,0.0103952744975686,0.000134291025460698,0.000859762483742088,0.0198192540556192,0.00135889346711338,0.0532977767288685,0.0016211518086493,0.000305320078041404,0.000231737634749152,0.0333381444215775,0.0285283979028463,0.0169006865471601,0.00851346738636494,0.00075414206366986,0.00177920749410987,0.000578925362788141,0.000368523440556601,0.00711382739245892,0.00123019726015627,0.00069928023731336,0.000690500426571816,0.00032899496727623,0.02511733956635,0.00210421299561858,0.0366505086421967,0.0001202577695949,0.0300776213407516,0.00882402155548334,0.000412251858506352,0.0334140099585056,0.0437391959130764,0.00019828521180898,0.000195569504285231,0.000475716922665015,0.0329663380980492,0.000135763999423943,0.000436505564721301,0.0192152056843042,0.0227937716990709,9.0303728939034e-05,0.0329595357179642,0.0111731523647904,0.000197130109881982,0.000248006021138281,0.000582712178584188,0.028981875628233,0.0234064776450396,0.000154366091010161,0.000626809836830944,0.000166719284607098,0.000386670493753627,0.00034691535984166,6.29810892860405e-05,0.000366838241461664,0.000269235024461523,0.000438556919107214,3.73764960386325e-05,0.000166157959029078,0.883304142967498,"sample_1008"
0.000446327147074044,0.0299546178430319,0.000567552226129919,0.00103417795617133,0.00656060688197613,0.0318386442959309,0.000511901744175702,0.0173240266740322,0.000100286284578033,0.0179395042359829,0.000726732483599335,0.00445436453446746,0.000443485012510791,0.000642412633169442,0.000371850357623771,0.000295298174023628,0.000144109042594209,0.020361740142107,0.0110642910003662,0.000702233170159161,0.000176610366906971,0.00113269058056176,0.00913218595087528,0.009668561629951,0.000192068866454065,0.00020916665380355,0.000116231509309728,0.00117775483522564,0.0204646773636341,0.00339699280448258,0.000191025494132191,0.00526196416467428,0.000621040293481201,0.0222345218062401,0.00840232614427805,0.0324971452355385,0.000114366397610866,0.00190364429727197,0.000445860816398636,0.000292281591100618,0.000649973575491458,0.000190268576261587,0.009377745911479,0.00505792116746306,0.0215980596840382,0.00111197854857892,0.000190168138942681,0.0318766683340073,0.000300143175991252,0.000430497369961813,0.000319287966703996,0.0129115991294384,0.0200469270348549,0.000296341720968485,0.000490854610688984,0.000292683514999226,0.0024065775796771,0.000699799915309995,0.00783266592770815,0.000282383494777605,0.0117026045918465,0.000159704955876805,0.00474031362682581,0.00389171973802149,0.00271586095914245,0.000177647540112957,0.00846973713487387,0.000829580356366932,0.00052441336447373,0.0485183075070381,0.0176529232412577,0.000276048464002088,0.0121835824102163,0.000116587121738121,0.000643751351162791,0.00112776935566217,0.0186096988618374,0.000142783392220736,0.00814732816070318,0.00958039984107018,0.00057226128410548,0.0484841950237751,0.000425422535045072,0.000399383861804381,0.000224969393457286,0.0250258706510067,0.024226289242506,0.0183348935097456,0.00198539765551686,0.000786845455877483,0.00104129523970187,0.000671528105158359,0.000225971642066725,0.0135531993582845,0.000422832439653575,0.00189957651309669,0.00318222120404243,0.00016103709640447,0.0216434393078089,0.00459814630448818,0.0275848880410194,0.000191652172361501,0.0216305796056986,0.0107489358633757,0.000539823493454605,0.0295728873461485,0.0369472652673721,0.000337317818775773,0.000161151416250505,0.00131546519696712,0.0249562691897154,0.000174713117303327,0.00559682724997401,0.0177953019738197,0.0224000122398138,0.000115793933218811,0.040700126439333,0.013130477629602,0.000223542534513399,0.000242643276578747,0.000470964412670583,0.0269326791167259,0.017379280179739,0.000260604894720018,0.000258940679486841,4.90152706333902e-05,0.000299866456771269,0.000176418121554889,4.7691984946141e-05,0.000162516182172112,0.000353884795913473,0.00116562296170741,0.000144833538797684,0.000378650816855952,0.883304142967498,"sample_1007"
0.00048899813555181,0.0295824613422155,0.000307051435811445,0.00344851054251194,0.0232634209096432,0.0356560833752155,0.000743507116567343,0.01285570114851,7.18837763997726e-05,0.0184793006628752,0.000763503136113286,0.000981793506070971,0.000276121048955247,0.000306340283714235,0.000861491193063557,0.000423814402893186,0.000276446138741449,0.0280586741864681,0.000796689942944795,0.000993129913695157,0.000425672595156357,0.00140381406527013,0.0172081049531698,0.0201012175530195,0.000790816324297339,0.000652620103210211,5.27003248862457e-05,0.000774065149016678,0.0106080528348684,0.0113837858662009,0.000459026981843635,0.0304291937500238,0.000178513117134571,0.0200320333242416,0.000362516846507788,0.0298932250589132,0.000277707236818969,0.0162520930171013,0.00141941721085459,0.000491337443236262,0.00245349504984915,0.000402962061343715,0.000620486098341644,0.00682171247899532,0.000843070214614272,0.000279603205854073,0.00025060708867386,0.0290393810719252,0.000134982969029807,0.000429673935286701,0.00052806525491178,0.0198369603604078,0.000703565368894488,0.000177704685484059,0.000252204481512308,0.000460731127532199,0.0188166778534651,0.000612833478953689,0.000537806132342666,0.00028204356203787,0.0137726832181215,9.15988712222315e-05,0.0240392945706844,0.00898379646241665,0.000202417373657227,0.00043411209480837,0.00275141652673483,0.000368482491467148,0.00494970520958304,0.0447725430130959,0.0113345049321651,0.000175680630491115,0.0057505676522851,0.000365457963198423,0.000130385480588302,0.00415141321718693,0.00180885940790176,7.18503360985778e-05,0.000251329911407083,0.0180829595774412,0.000275311438599601,0.0428889691829681,0.000973460962995887,0.000576500839088112,7.22563054296188e-05,0.0296937301754951,0.0269876029342413,0.00150340877007693,0.000336193392286077,0.000735077541321516,0.0095514040440321,0.000968628271948546,0.00017836136976257,0.0188868548721075,0.00134622515179217,0.00433631520718336,0.000278301042271778,0.000228108357987367,0.0209003500640392,0.0134537508711219,0.0233446527272463,0.000112472305772826,0.0235872939229012,0.0188629105687141,0.000373198359739035,0.0270382668823004,0.0287654399871826,0.000372117006918415,0.000202573166461661,0.000611230789218098,0.0289782714098692,0.000278684630757198,0.000612455711234361,0.0198610462248325,0.0239301770925522,0.000226683885557577,0.0414513424038887,0.00107823382131755,0.000307297013932839,0.000744455144740641,0.00025054844445549,0.0155478809028864,0.0172536242753267,0.000689177308231592,0.00053778855362907,0.000155592089868151,0.000724674668163061,0.000307680544210598,5.30367651663255e-05,0.000202280905796215,0.000427205552114174,0.000497512228321284,0.000249084987444803,0.000389845750760287,0.841348865273849,"sample_1006"
0.000205143835046329,0.0230619795620441,0.00026510315365158,0.000855626072734594,0.0136228846386075,0.03288434445858,0.0100802285596728,0.0117062320932746,0.000120722652354743,0.0158554241061211,0.00386675843037665,0.00138893153052777,0.000333543954184279,0.00032972011831589,0.000731040781829506,0.000249780219746754,0.000133193723740987,0.0294944476336241,0.000314628588967025,0.00138251052703708,0.000204189054784365,0.000537283485755324,0.0198615025728941,0.01740388199687,0.00105601397808641,0.00113305274862796,0.000109640721348114,0.00215555657632649,0.00978476833552122,0.0186019651591778,0.000311883311951533,0.0300805810838938,0.000120568416605238,0.021001473069191,0.000189794212928973,0.0266667753458023,0.000120743519801181,0.00752185005694628,0.00497664883732796,0.000262405723333359,0.0172479581087828,0.00348950503394008,0.00097661919426173,0.00165373156778514,0.00217644893564284,0.00199273112230003,0.000652276445180178,0.0247412919998169,0.000201864590053447,0.000948337663430721,0.000312135060084984,0.0122183552011847,0.0022662035189569,0.000317320111207664,0.000263021443970501,0.000506421434693038,0.0156124830245972,0.000366731779649854,0.00686363689601421,0.00027967311325483,0.0224007647484541,6.19075435679406e-05,0.0256848651915789,0.0251600183546543,0.00150589621625841,0.000355622352799401,0.00178935681469738,0.000447762868134305,0.0027103500906378,0.0355059243738651,0.00370856677182019,9.76928931777366e-05,0.00855823419988155,9.64926803135313e-05,0.000121295423014089,0.00105833727866411,0.00394149031490088,7.30928732082248e-05,0.000352745788404718,0.0314534306526184,0.000119425370940007,0.0399067550897598,0.000351234863046557,0.000933178816922009,9.56792864599265e-05,0.0291899386793375,0.0271285679191351,0.00284483982250094,0.00606458354741335,0.000505047966726124,0.0136126196011901,0.000487301760585979,0.000520440866239369,0.0212349258363247,0.000615657831076533,0.00170966342557222,0.00057959818514064,0.000493202882353216,0.0171621032059193,0.00138267909642309,0.0162076074630022,7.34697241568938e-05,0.0298410132527351,0.0282942578196526,0.00028426171047613,0.0221185591071844,0.0251140613108873,0.00016332593804691,0.000558011466637254,0.000637292745523155,0.0230879448354244,0.000187851212103851,0.00056057795882225,0.0166029278188944,0.0250751599669456,9.68172462307848e-05,0.0359245538711548,0.000369609420886263,0.000677895615808666,0.000428399041993544,0.000200809212401509,0.0135449962690473,0.0242068581283092,0.000349374022334814,0.000330066599417478,0.000187348341569304,0.000173287975485437,0.000511243822984397,3.05535431834869e-05,7.41403709980659e-05,0.000201011192984879,0.00112142064608634,0.000267270777840167,0.000407165149226785,0.841348865273849,"sample_1005"
0.000479142821859568,0.0330553241074085,0.00039274524897337,0.000714108115062118,0.00367915653623641,0.0452532321214676,0.000450492778327316,0.00417653610929847,0,0.0130914365872741,0.0001839415053837,0.000431115040555596,0.000183086085598916,0.000284103152807802,0.00147659645881504,0.000410403648857027,0.000333077157847583,0.0131949707865715,0.0130358850583434,0.000211934704566374,0.000506755895912647,0.000917325145564973,0.00810315553098917,0.00041986713767983,0.000602581829298288,0.00322955613955855,0.000116648785478901,0.000561393622774631,0.0139538291841745,0.000414631649618968,0.000207004748517647,0.00170853908639401,0.000256076396908611,0.0247668102383614,0.00018982971960213,0.0502060055732727,0.000299151055514812,0.0425221584737301,0.000447541009634733,0.000230352176004089,0.000117465941002592,0.000181778814294375,0.00616069789975882,0.00661498680710793,0.000308946473523974,0.00111686543095857,0.000445586832938716,0.0374823734164238,0.0478402115404606,0.000362685444997624,0.000568392861168832,0.00324802845716476,0.000747684156522155,0.00020762108033523,0.00104248675052077,0.000256312283454463,0.00205902592279017,0.000825856754090637,0.000543927075341344,0.000442570744780824,0.0100544188171625,0.000162309792358428,0.000282487220829353,0.000281503627775237,0.000570454343687743,0.000140527801704593,0.00545839406549931,0.000787806464359164,0.000540986773557961,0.0698616951704025,0.0145438257604837,0.000743758631870151,0.00104957248549908,0.000160128794959746,0.00014117501268629,0.000752507708966732,0.0016919441986829,3.79952107323334e-05,0.000255017715971917,0.00118725746870041,0.000779721245635301,0.0649425610899925,0.000607147405389696,0.000329928210703656,9.72738343989477e-05,0.0196250006556511,0.0279016140848398,0.0425266809761524,0.000651302572805434,0.00192609848454595,0.000778698420617729,0.000445172510808334,0.000444783479906619,0.0103614311665297,0.000513120030518621,0.000828012533020228,0.00102877360768616,0.000281211192486808,0.0192737318575382,0.0020028380677104,0.0331304222345352,0.000162833253853023,0.0300636067986488,0.0117258056998253,0.000477098044939339,0.0292650498449802,0.0404993668198586,0.000310883246129379,0.000630693044513464,0.00211267196573317,0.0240071024745703,0.000306407891912386,0.00114222429692745,0.0120951980352402,0.0187748707830906,9.8022363090422e-05,0.0385882742702961,0.0103991003707051,0.000185923534445465,0.000332191761117429,0.000232297432376072,0.0235380604863167,0.0242903847247362,7.67359597375616e-05,0.000163947013788857,0,0.00033547540078871,0.000604181492235512,5.58041283511557e-05,0.000205886884941719,0.000386198924388736,0.000181674098712392,0.000138266681460664,0.000164470373420045,0.83421826373267,"sample_1004"
0.00148424750659615,0.029036981984973,0.000606334127951413,0.00043941117473878,0.00448281038552523,0.0587591603398323,0.00050678598927334,0.00225403648801148,8.70518706506118e-05,0.00892720464617014,0.000317796104354784,0.000443850818555802,0.000159642368089408,0.000259386317338794,0.000290461059194058,0.000317888363497332,0.000155409943545237,0.0118942121043801,0.000507229822687805,0.000255321298027411,0.00072980287950486,0.00069457438075915,0.0232268217951059,0.00737844128161669,0.000540887704119086,0.0282087046653032,8.63352834130637e-05,0.000376666837837547,0.0081453425809741,0.000893852848093957,0.000181423834874295,0.0363174863159657,0.000129803156596608,0.024148840457201,0.000108004955109209,0.0405130386352539,0.000108948523120489,0.034926250576973,0.000261549081187695,0.000156115609570406,0.000237592801568098,0.000133765614009462,0.000779804482590407,0.00251568295061588,0.000381837540771812,0.000757758389227092,0.000726560305338353,0.0406140051782131,0.00166906614322215,0.000682119629345834,0.000206201264518313,0.00189272686839104,0.000651112815830857,0.000563985260669142,0.000210220692679286,0.000287573435343802,0.00050070253200829,0.0019941998180002,0.000507069344166666,0.00053690851200372,0.00520407222211361,0.000181447059730999,0.012558514252305,0.000916003249585629,0.000607640598900616,0.00013102509547025,0.000781804788857698,0.000259570282651111,0.000584647059440613,0.0621097944676876,0.00843130517750978,0.000257914158282802,0.0354844145476818,6.38167548459023e-05,0.000409363099606708,0.000475480948807672,0.000412393041187897,0.000106844701804221,0.000345395441399887,0.0049758879467845,0.000610436720307916,0.0768844410777092,0.000467918405774981,0.000440183153841645,0.000158251626999117,0.0249646417796612,0.0397929251194,0.0131618957966566,0.00566639518365264,0.000204072624910623,0.000153810164192691,0.000843809044454247,0.000182417570613325,0.0177676882594824,0.000729571445845068,0.000573542551137507,0.000811080215498805,0.000315870362101123,0.0175585355609655,0.000474343716632575,0.0312602333724499,0.00015697383787483,0.0282005053013563,0.0125915752723813,0.000133709094370715,0.0243378523737192,0.0471362173557281,0.000685996434185654,0.000289197167148814,0.00076933519449085,0.0140353562310338,0.000402579637011513,0.000264042464550585,0.0121369929984212,0.0162843652069569,8.50779615575448e-05,0.0539258196949959,0.00183949572965503,0.000807590142358094,0.000347411725670099,0.000314492936013266,0.0112847853451967,0.0198148228228092,8.41021465021186e-05,0.000349312758771703,0.000133134657517076,0.000601870357058942,0.000345242995535955,8.61099397297949e-05,0.000377303978893906,0.000318699283525348,0.00013188312004786,6.43875318928622e-05,0.000177350913872942,0.83421826373267,"sample_1003"
0.00521414540708065,0.0266677401959896,0.000709588057361543,0.000556842307560146,0.00255828956142068,0.0525759495794773,0.000161787640536204,0.000497634406201541,0.000162399548571557,0.0125455083325505,0.000342396495398134,0.000991924083791673,0.000249604025157169,0.000247093819780275,0.000468122540041804,0.000249601202085614,0.000183476891834289,0.0188118200749159,0.000145196303492412,0.000361982005415484,0.0503943935036659,0.00149752700235695,0.0304145105183125,0.00659411400556564,0.000368060718756169,0.00142227404285222,0.000105407299997751,0.000266970135271549,0.00960292108356953,0.00133408699184656,0.000161190182552673,0.0419312082231045,0.000144110526889563,0.0242911167442799,0.000223959854338318,0.0502138063311577,0.000184125325176865,0.00617963075637817,0.000249101140070707,0.000104757389635779,0.000715543690603226,4.98677545692772e-05,0.000501420814543962,0.00333721400238574,0.000290815980406478,0.0011758595937863,0.00052213785238564,0.0419462509453297,0.00110324716661125,0.000756829453166574,0.000341837003361434,0.00125361711252481,0.000857311999425292,0.000290932337520644,0.000443153345258906,0.000227507771342061,0.00401919847354293,0.00352176511660218,0.000318021193379536,0.000292971963062882,0.00184546608943492,8.62310917000286e-05,0.0215400028973818,0.000603981781750917,0.000340252765454352,0.000291516567813233,0.000445797166321427,0.000475656503112987,0.00175776623655111,0.0598136484622955,0.00771544314920902,0.00020179565763101,0.0371386781334877,0.000245173228904605,0.000165445875609294,0.000932277587708086,0.000759770860895514,5.07625554746483e-05,0.000501061207614839,0.0034289953764528,0.000268497766228393,0.0620057620108128,0.000393339898437262,0.000207558201509528,0.000185196899110451,0.0354302935302258,0.0449325740337372,0.000125372753245756,0.00033982761669904,0.000921622384339571,0.00052715017227456,0.000686686718836427,0.000268743053311482,0.0196245368570089,0.000480487185996026,0.000208513578400016,0.00058405683375895,0.000203742034500465,0.0262703131884336,0.000419379910454154,0.02228919044137,0.000182808274985291,0.0340260230004787,0.0102094756439328,0.000471759616630152,0.0250973887741566,0.0407484844326973,0.000365101703209803,0.000363656872650608,0.000530224060639739,0.0173480194061995,7.00564414728433e-05,0.000294046301860362,0.0175281129777431,0.0295834690332413,0.000317129888571799,0.0204638466238976,0.000760663591790944,0.000265180657152086,0.000313527532853186,0.000222379225306213,0.0140122538432479,0.0183868575841188,0.000145371363032609,0.000619322468992323,0.000141245705890469,0.000362485065124929,0.000443372235167772,6.8194669438526e-05,0.000140950942295603,0.000104708757135086,0.000103725862572901,0.000121909142762888,0.000125793303595856,0.83421826373267,"sample_1002"
0.000791723723523319,0.0337325148284435,0.000432412576628849,0.000836461724247783,0.00428257696330547,0.0436239466071129,0.000390299479477108,0.00113700656220317,4.41146148659755e-05,0.0184564106166363,0.000168404818396084,0.00435083918273449,0.00022654481290374,0.000465479475678876,0.000832439691293985,0.000391598965507001,0.000198205816559494,0.0139583516865969,0.0194325726479292,0.00032290758099407,0.000331560790073127,0.000602212443482131,0.00778843695297837,0.00141638016793877,0.000293920369585976,0.00132653256878257,4.48722457804251e-05,0.000284444860881194,0.0140231670811772,0.000592780357692391,0.000289168063318357,0.00161439145449549,0.0003199738857802,0.0293830540031195,0.000199790112674236,0.0360740236938,0.000170392682775855,0.0246897954493761,0.000740641611628234,0.000198787456611171,0.000197777480934747,0.000115251299575903,0.00680795544758439,0.00767726683989167,0.00120097841136158,0.000719810253940523,0.000291682837996632,0.0424595735967159,0.027442405000329,0.00184424361214042,0.000929358531720936,0.00426150020211935,0.0011327596148476,0.00154089985881001,0.000287068512989208,0.000285296089714393,0.00193947646766901,0.00219314778223634,0.00022714093211107,0.000357159180566669,0.00979515165090561,0.00016907203826122,0.00039900143747218,0.00101267115678638,0.00054190878290683,0.000504433352034539,0.00567703973501921,0.000196277309441939,0.00106804596725851,0.0611755140125751,0.0154352467507124,0.000259951368207112,0.0118181277066469,0.000266645685769618,0.000361148180672899,0.013742039911449,0.000806805619504303,0.000289811665425077,0.000635787437204272,0.00141068198718131,0.00124807574320585,0.0604747273027897,0.000431693275459111,0.000197078654309735,0.000289625866571441,0.028637882322073,0.0309720616787672,0.00442028883844614,0.0274297706782818,0.000169505496160127,0.000635963631793857,0.000944834784604609,0.000201698683667928,0.00822939537465572,0.000550887489225715,0.00229896046221256,0.000688760774210095,0.000592328025959432,0.0191718358546495,0.000508184486534446,0.0408649146556854,0.000115107184683438,0.0315121188759804,0.00683870911598206,0.000319787446642295,0.0305022764950991,0.0453347861766815,0.00011557515244931,0.000389713066397235,0.000586017966270447,0.0201466362923384,0.000223623035708442,0.00120437063742429,0.01661610417068,0.0173847284168005,0.000115422626549844,0.0495132803916931,0.005966707598418,0.000170523810083978,0.000324795837514102,0.000141837939736433,0.0284077879041433,0.0204142164438963,9.34996423893608e-05,0.000353845476638526,4.38630049757194e-05,0.000229629600653425,0.000390140019590035,9.05400811461732e-05,0.000630102527793497,0.000287630769889802,0.000434551329817623,0.000116333132609725,9.20172460610047e-05,0.83421826373267,"sample_1001"
0.00103692663833499,0.0151197081431746,0.00121889112051576,0.00140909303445369,0.00736783631145954,0.0324856527149677,0.00113266659900546,0.00927639659494162,4.65176890429575e-05,0.0177344754338264,0.000813151709735394,0.00130751880351454,0.000325874832924455,0.000658458448015153,0.000272571604000404,0.000664811348542571,0.000443626544438303,0.0163578260689974,0.000387788051739335,0.000533612503204495,0.133989736437798,0.00140406505670398,0.0138244042173028,0.0040171411819756,0.000796794192865491,0.000670582870952785,0.000213333376450464,0.000411237386288121,0.00511620566248894,0.000345452135661617,0.000398903881432489,0.0222454853355885,0.000461785588413477,0.0263473596423864,0.000449610233772546,0.0169333666563034,0.000460328621556982,0.0024550233501941,0.000592965516261756,0.000583882792852819,0.000273772195214406,0.000107540225144476,0.0104134930297732,0.00190779438707978,0.0032684076577425,0.00168874359223992,0.000882475695107132,0.0183820854872465,0.00381232006475329,0.00177135260310024,0.00249397847801447,0.0106340860947967,0.000601179723162204,0.000285253161564469,0.000819515436887741,0.000269327050773427,0.000735169043764472,0.000221620706724934,0.000582334236241877,0.00157341232988983,0.00469166180118918,0.000106363331724424,0.00303989509120584,0.00525557715445757,0.000651580572593957,0.000400172924855724,0.00553699303418398,0.000669220346026123,0.00239276560023427,0.12401220947504,0.00430625630542636,0.000966588617302477,0.00131532165687531,0.000523101130966097,0.000733992841560394,0.000472650717711076,0.000887047499418259,0.00033810012973845,0.000894472177606076,0.0044253864325583,0.000592832919210196,0.0379452332854271,0.000822278903797269,0.00357642560265958,0.000101238183560781,0.0143813425675035,0.021291134878993,0.0495366416871548,0.000156288675498217,0.00104995118454099,0.000475757144158706,0.00141249853186309,0.000269908516202122,0.00171475333627313,0.00212144386023283,0.00630844850093126,0.000736687041353434,0.00095558853354305,0.0134266894310713,0.000526777526829392,0.0205028261989355,0.000515805499162525,0.0134114194661379,0.051989521831274,0.000824465067125857,0.0287216622382402,0.0579234957695007,0.000456543901236728,5.0704024033621e-05,0.000662087230011821,0.0215664226561785,0.000273492245469242,0.00199244217947125,0.00748773105442524,0.0066541088744998,0.00016262469580397,0.0379636287689209,0.0039617377333343,0.000728325103409588,0.00108768604695797,0.00124839867930859,0.00331001100130379,0.010451571084559,0.000669719011057168,0.000153150031110272,0.000529237673617899,0.000524453644175082,0.000674139650072902,0,0.00190761347766966,0.000397969968616962,0.00178958254400641,0.000395774724893272,0.000955441500991583,0.83421826373267,"sample_1000"
